file_name	sample_id	condition	patient_id	stim_type	cluster
Marrow1_01_Basal1.fcs_spill_applied_CD11b- Monocyte.txt	M1_01_Basal1	unstim	marrow1	Basal1	CD11b- Monocyte
Marrow1_01_Basal1.fcs_spill_applied_CD11bhi Monocyte.txt	M1_01_Basal1	unstim	marrow1	Basal1	CD11bhi Monocyte
Marrow1_01_Basal1.fcs_spill_applied_CD11bmid Monocyte.txt	M1_01_Basal1	unstim	marrow1	Basal1	CD11bmid Monocyte
Marrow1_01_Basal1.fcs_spill_applied_CMP.txt	M1_01_Basal1	unstim	marrow1	Basal1	CMP
Marrow1_01_Basal1.fcs_spill_applied_Erythroblast.txt	M1_01_Basal1	unstim	marrow1	Basal1	Erythroblast
Marrow1_01_Basal1.fcs_spill_applied_GMP.txt	M1_01_Basal1	unstim	marrow1	Basal1	GMP
Marrow1_01_Basal1.fcs_spill_applied_HSC.txt	M1_01_Basal1	unstim	marrow1	Basal1	HSC
Marrow1_01_Basal1.fcs_spill_applied_Immature B.txt	M1_01_Basal1	unstim	marrow1	Basal1	Immature B
Marrow1_01_Basal1.fcs_spill_applied_Mature CD4+ T.txt	M1_01_Basal1	unstim	marrow1	Basal1	Memory CD4+ T
Marrow1_01_Basal1.fcs_spill_applied_Mature CD8+ T.txt	M1_01_Basal1	unstim	marrow1	Basal1	Memory CD8+ T
Marrow1_01_Basal1.fcs_spill_applied_Mature CD38lo B.txt	M1_01_Basal1	unstim	marrow1	Basal1	Mature CD38lo B
Marrow1_01_Basal1.fcs_spill_applied_Mature CD38mid B.txt	M1_01_Basal1	unstim	marrow1	Basal1	Mature CD38mid B
Marrow1_01_Basal1.fcs_spill_applied_Megakaryocyte.txt	M1_01_Basal1	unstim	marrow1	Basal1	Megakaryocyte
Marrow1_01_Basal1.fcs_spill_applied_MEP.txt	M1_01_Basal1	unstim	marrow1	Basal1	MEP
Marrow1_01_Basal1.fcs_spill_applied_MPP.txt	M1_01_Basal1	unstim	marrow1	Basal1	MPP
Marrow1_01_Basal1.fcs_spill_applied_Myelocyte.txt	M1_01_Basal1	unstim	marrow1	Basal1	Myelocyte
Marrow1_01_Basal1.fcs_spill_applied_Naive CD4+ T.txt	M1_01_Basal1	unstim	marrow1	Basal1	Naive CD4+ T
Marrow1_01_Basal1.fcs_spill_applied_Naive CD8+ T.txt	M1_01_Basal1	unstim	marrow1	Basal1	Naive CD8+ T
Marrow1_01_Basal1.fcs_spill_applied_NK.txt	M1_01_Basal1	unstim	marrow1	Basal1	NK
Marrow1_01_Basal1.fcs_spill_applied_Plasma cell.txt	M1_01_Basal1	unstim	marrow1	Basal1	Plasma cell
Marrow1_01_Basal1.fcs_spill_applied_Plasmacytoid DC.txt	M1_01_Basal1	unstim	marrow1	Basal1	Plasmacytoid DC
Marrow1_01_Basal1.fcs_spill_applied_Platelet.txt	M1_01_Basal1	unstim	marrow1	Basal1	Platelet
Marrow1_01_Basal1.fcs_spill_applied_Pre-B I.txt	M1_01_Basal1	unstim	marrow1	Basal1	Pre-B I
Marrow1_01_Basal1.fcs_spill_applied_Pre-B II.txt	M1_01_Basal1	unstim	marrow1	Basal1	Pre-B II
Marrow1_02_Basal2.fcs_spill_applied_CD11b- Monocyte.txt	M1_02_Basal2	unstim	marrow1	Basal2	CD11b- Monocyte
Marrow1_02_Basal2.fcs_spill_applied_CD11bhi Monocyte.txt	M1_02_Basal2	unstim	marrow1	Basal2	CD11bhi Monocyte
Marrow1_02_Basal2.fcs_spill_applied_CD11bmid Monocyte.txt	M1_02_Basal2	unstim	marrow1	Basal2	CD11bmid Monocyte
Marrow1_02_Basal2.fcs_spill_applied_CMP.txt	M1_02_Basal2	unstim	marrow1	Basal2	CMP
Marrow1_02_Basal2.fcs_spill_applied_Erythroblast.txt	M1_02_Basal2	unstim	marrow1	Basal2	Erythroblast
Marrow1_02_Basal2.fcs_spill_applied_GMP.txt	M1_02_Basal2	unstim	marrow1	Basal2	GMP
Marrow1_02_Basal2.fcs_spill_applied_HSC.txt	M1_02_Basal2	unstim	marrow1	Basal2	HSC
Marrow1_02_Basal2.fcs_spill_applied_Immature B.txt	M1_02_Basal2	unstim	marrow1	Basal2	Immature B
Marrow1_02_Basal2.fcs_spill_applied_Mature CD4+ T.txt	M1_02_Basal2	unstim	marrow1	Basal2	Memory CD4+ T
Marrow1_02_Basal2.fcs_spill_applied_Mature CD8+ T.txt	M1_02_Basal2	unstim	marrow1	Basal2	Memory CD8+ T
Marrow1_02_Basal2.fcs_spill_applied_Mature CD38lo B.txt	M1_02_Basal2	unstim	marrow1	Basal2	Mature CD38lo B
Marrow1_02_Basal2.fcs_spill_applied_Mature CD38mid B.txt	M1_02_Basal2	unstim	marrow1	Basal2	Mature CD38mid B
Marrow1_02_Basal2.fcs_spill_applied_Megakaryocyte.txt	M1_02_Basal2	unstim	marrow1	Basal2	Megakaryocyte
Marrow1_02_Basal2.fcs_spill_applied_MEP.txt	M1_02_Basal2	unstim	marrow1	Basal2	MEP
Marrow1_02_Basal2.fcs_spill_applied_MPP.txt	M1_02_Basal2	unstim	marrow1	Basal2	MPP
Marrow1_02_Basal2.fcs_spill_applied_Myelocyte.txt	M1_02_Basal2	unstim	marrow1	Basal2	Myelocyte
Marrow1_02_Basal2.fcs_spill_applied_Naive CD4+ T.txt	M1_02_Basal2	unstim	marrow1	Basal2	Naive CD4+ T
Marrow1_02_Basal2.fcs_spill_applied_Naive CD8+ T.txt	M1_02_Basal2	unstim	marrow1	Basal2	Naive CD8+ T
Marrow1_02_Basal2.fcs_spill_applied_NK.txt	M1_02_Basal2	unstim	marrow1	Basal2	NK
Marrow1_02_Basal2.fcs_spill_applied_Plasma cell.txt	M1_02_Basal2	unstim	marrow1	Basal2	Plasma cell
Marrow1_02_Basal2.fcs_spill_applied_Plasmacytoid DC.txt	M1_02_Basal2	unstim	marrow1	Basal2	Plasmacytoid DC
Marrow1_02_Basal2.fcs_spill_applied_Platelet.txt	M1_02_Basal2	unstim	marrow1	Basal2	Platelet
Marrow1_02_Basal2.fcs_spill_applied_Pre-B I.txt	M1_02_Basal2	unstim	marrow1	Basal2	Pre-B I
Marrow1_02_Basal2.fcs_spill_applied_Pre-B II.txt	M1_02_Basal2	unstim	marrow1	Basal2	Pre-B II
Marrow1_03_Basal3.fcs_spill_applied_CD11b- Monocyte.txt	M1_03_Basal3	unstim	marrow1	Basal3	CD11b- Monocyte
Marrow1_03_Basal3.fcs_spill_applied_CD11bhi Monocyte.txt	M1_03_Basal3	unstim	marrow1	Basal3	CD11bhi Monocyte
Marrow1_03_Basal3.fcs_spill_applied_CD11bmid Monocyte.txt	M1_03_Basal3	unstim	marrow1	Basal3	CD11bmid Monocyte
Marrow1_03_Basal3.fcs_spill_applied_CMP.txt	M1_03_Basal3	unstim	marrow1	Basal3	CMP
Marrow1_03_Basal3.fcs_spill_applied_Erythroblast.txt	M1_03_Basal3	unstim	marrow1	Basal3	Erythroblast
Marrow1_03_Basal3.fcs_spill_applied_GMP.txt	M1_03_Basal3	unstim	marrow1	Basal3	GMP
Marrow1_03_Basal3.fcs_spill_applied_HSC.txt	M1_03_Basal3	unstim	marrow1	Basal3	HSC
Marrow1_03_Basal3.fcs_spill_applied_Immature B.txt	M1_03_Basal3	unstim	marrow1	Basal3	Immature B
Marrow1_03_Basal3.fcs_spill_applied_Mature CD4+ T.txt	M1_03_Basal3	unstim	marrow1	Basal3	Memory CD4+ T
Marrow1_03_Basal3.fcs_spill_applied_Mature CD8+ T.txt	M1_03_Basal3	unstim	marrow1	Basal3	Memory CD8+ T
Marrow1_03_Basal3.fcs_spill_applied_Mature CD38lo B.txt	M1_03_Basal3	unstim	marrow1	Basal3	Mature CD38lo B
Marrow1_03_Basal3.fcs_spill_applied_Mature CD38mid B.txt	M1_03_Basal3	unstim	marrow1	Basal3	Mature CD38mid B
Marrow1_03_Basal3.fcs_spill_applied_Megakaryocyte.txt	M1_03_Basal3	unstim	marrow1	Basal3	Megakaryocyte
Marrow1_03_Basal3.fcs_spill_applied_MEP.txt	M1_03_Basal3	unstim	marrow1	Basal3	MEP
Marrow1_03_Basal3.fcs_spill_applied_MPP.txt	M1_03_Basal3	unstim	marrow1	Basal3	MPP
Marrow1_03_Basal3.fcs_spill_applied_Myelocyte.txt	M1_03_Basal3	unstim	marrow1	Basal3	Myelocyte
Marrow1_03_Basal3.fcs_spill_applied_Naive CD4+ T.txt	M1_03_Basal3	unstim	marrow1	Basal3	Naive CD4+ T
Marrow1_03_Basal3.fcs_spill_applied_Naive CD8+ T.txt	M1_03_Basal3	unstim	marrow1	Basal3	Naive CD8+ T
Marrow1_03_Basal3.fcs_spill_applied_NK.txt	M1_03_Basal3	unstim	marrow1	Basal3	NK
Marrow1_03_Basal3.fcs_spill_applied_Plasma cell.txt	M1_03_Basal3	unstim	marrow1	Basal3	Plasma cell
Marrow1_03_Basal3.fcs_spill_applied_Plasmacytoid DC.txt	M1_03_Basal3	unstim	marrow1	Basal3	Plasmacytoid DC
Marrow1_03_Basal3.fcs_spill_applied_Platelet.txt	M1_03_Basal3	unstim	marrow1	Basal3	Platelet
Marrow1_03_Basal3.fcs_spill_applied_Pre-B I.txt	M1_03_Basal3	unstim	marrow1	Basal3	Pre-B I
Marrow1_03_Basal3.fcs_spill_applied_Pre-B II.txt	M1_03_Basal3	unstim	marrow1	Basal3	Pre-B II
Marrow1_04_Basal4.fcs_spill_applied_CD11b- Monocyte.txt	M1_04_Basal4	unstim	marrow1	Basal4	CD11b- Monocyte
Marrow1_04_Basal4.fcs_spill_applied_CD11bhi Monocyte.txt	M1_04_Basal4	unstim	marrow1	Basal4	CD11bhi Monocyte
Marrow1_04_Basal4.fcs_spill_applied_CD11bmid Monocyte.txt	M1_04_Basal4	unstim	marrow1	Basal4	CD11bmid Monocyte
Marrow1_04_Basal4.fcs_spill_applied_CMP.txt	M1_04_Basal4	unstim	marrow1	Basal4	CMP
Marrow1_04_Basal4.fcs_spill_applied_Erythroblast.txt	M1_04_Basal4	unstim	marrow1	Basal4	Erythroblast
Marrow1_04_Basal4.fcs_spill_applied_GMP.txt	M1_04_Basal4	unstim	marrow1	Basal4	GMP
Marrow1_04_Basal4.fcs_spill_applied_HSC.txt	M1_04_Basal4	unstim	marrow1	Basal4	HSC
Marrow1_04_Basal4.fcs_spill_applied_Immature B.txt	M1_04_Basal4	unstim	marrow1	Basal4	Immature B
Marrow1_04_Basal4.fcs_spill_applied_Mature CD4+ T.txt	M1_04_Basal4	unstim	marrow1	Basal4	Memory CD4+ T
Marrow1_04_Basal4.fcs_spill_applied_Mature CD8+ T.txt	M1_04_Basal4	unstim	marrow1	Basal4	Memory CD8+ T
Marrow1_04_Basal4.fcs_spill_applied_Mature CD38lo B.txt	M1_04_Basal4	unstim	marrow1	Basal4	Mature CD38lo B
Marrow1_04_Basal4.fcs_spill_applied_Mature CD38mid B.txt	M1_04_Basal4	unstim	marrow1	Basal4	Mature CD38mid B
Marrow1_04_Basal4.fcs_spill_applied_Megakaryocyte.txt	M1_04_Basal4	unstim	marrow1	Basal4	Megakaryocyte
Marrow1_04_Basal4.fcs_spill_applied_MEP.txt	M1_04_Basal4	unstim	marrow1	Basal4	MEP
Marrow1_04_Basal4.fcs_spill_applied_MPP.txt	M1_04_Basal4	unstim	marrow1	Basal4	MPP
Marrow1_04_Basal4.fcs_spill_applied_Myelocyte.txt	M1_04_Basal4	unstim	marrow1	Basal4	Myelocyte
Marrow1_04_Basal4.fcs_spill_applied_Naive CD4+ T.txt	M1_04_Basal4	unstim	marrow1	Basal4	Naive CD4+ T
Marrow1_04_Basal4.fcs_spill_applied_Naive CD8+ T.txt	M1_04_Basal4	unstim	marrow1	Basal4	Naive CD8+ T
Marrow1_04_Basal4.fcs_spill_applied_NK.txt	M1_04_Basal4	unstim	marrow1	Basal4	NK
Marrow1_04_Basal4.fcs_spill_applied_Plasma cell.txt	M1_04_Basal4	unstim	marrow1	Basal4	Plasma cell
Marrow1_04_Basal4.fcs_spill_applied_Plasmacytoid DC.txt	M1_04_Basal4	unstim	marrow1	Basal4	Plasmacytoid DC
Marrow1_04_Basal4.fcs_spill_applied_Platelet.txt	M1_04_Basal4	unstim	marrow1	Basal4	Platelet
Marrow1_04_Basal4.fcs_spill_applied_Pre-B I.txt	M1_04_Basal4	unstim	marrow1	Basal4	Pre-B I
Marrow1_04_Basal4.fcs_spill_applied_Pre-B II.txt	M1_04_Basal4	unstim	marrow1	Basal4	Pre-B II
Marrow1_05_Basal5.fcs_spill_applied_CD11b- Monocyte.txt	M1_05_Basal5	unstim	marrow1	Basal5	CD11b- Monocyte
Marrow1_05_Basal5.fcs_spill_applied_CD11bhi Monocyte.txt	M1_05_Basal5	unstim	marrow1	Basal5	CD11bhi Monocyte
Marrow1_05_Basal5.fcs_spill_applied_CD11bmid Monocyte.txt	M1_05_Basal5	unstim	marrow1	Basal5	CD11bmid Monocyte
Marrow1_05_Basal5.fcs_spill_applied_CMP.txt	M1_05_Basal5	unstim	marrow1	Basal5	CMP
Marrow1_05_Basal5.fcs_spill_applied_Erythroblast.txt	M1_05_Basal5	unstim	marrow1	Basal5	Erythroblast
Marrow1_05_Basal5.fcs_spill_applied_GMP.txt	M1_05_Basal5	unstim	marrow1	Basal5	GMP
Marrow1_05_Basal5.fcs_spill_applied_HSC.txt	M1_05_Basal5	unstim	marrow1	Basal5	HSC
Marrow1_05_Basal5.fcs_spill_applied_Immature B.txt	M1_05_Basal5	unstim	marrow1	Basal5	Immature B
Marrow1_05_Basal5.fcs_spill_applied_Mature CD4+ T.txt	M1_05_Basal5	unstim	marrow1	Basal5	Memory CD4+ T
Marrow1_05_Basal5.fcs_spill_applied_Mature CD8+ T.txt	M1_05_Basal5	unstim	marrow1	Basal5	Memory CD8+ T
Marrow1_05_Basal5.fcs_spill_applied_Mature CD38lo B.txt	M1_05_Basal5	unstim	marrow1	Basal5	Mature CD38lo B
Marrow1_05_Basal5.fcs_spill_applied_Mature CD38mid B.txt	M1_05_Basal5	unstim	marrow1	Basal5	Mature CD38mid B
Marrow1_05_Basal5.fcs_spill_applied_Megakaryocyte.txt	M1_05_Basal5	unstim	marrow1	Basal5	Megakaryocyte
Marrow1_05_Basal5.fcs_spill_applied_MEP.txt	M1_05_Basal5	unstim	marrow1	Basal5	MEP
Marrow1_05_Basal5.fcs_spill_applied_MPP.txt	M1_05_Basal5	unstim	marrow1	Basal5	MPP
Marrow1_05_Basal5.fcs_spill_applied_Myelocyte.txt	M1_05_Basal5	unstim	marrow1	Basal5	Myelocyte
Marrow1_05_Basal5.fcs_spill_applied_Naive CD4+ T.txt	M1_05_Basal5	unstim	marrow1	Basal5	Naive CD4+ T
Marrow1_05_Basal5.fcs_spill_applied_Naive CD8+ T.txt	M1_05_Basal5	unstim	marrow1	Basal5	Naive CD8+ T
Marrow1_05_Basal5.fcs_spill_applied_NK.txt	M1_05_Basal5	unstim	marrow1	Basal5	NK
Marrow1_05_Basal5.fcs_spill_applied_Plasma cell.txt	M1_05_Basal5	unstim	marrow1	Basal5	Plasma cell
Marrow1_05_Basal5.fcs_spill_applied_Plasmacytoid DC.txt	M1_05_Basal5	unstim	marrow1	Basal5	Plasmacytoid DC
Marrow1_05_Basal5.fcs_spill_applied_Platelet.txt	M1_05_Basal5	unstim	marrow1	Basal5	Platelet
Marrow1_05_Basal5.fcs_spill_applied_Pre-B I.txt	M1_05_Basal5	unstim	marrow1	Basal5	Pre-B I
Marrow1_05_Basal5.fcs_spill_applied_Pre-B II.txt	M1_05_Basal5	unstim	marrow1	Basal5	Pre-B II
Marrow1_06_BCR.fcs_spill_applied_CD11b- Monocyte.txt	M1_06_BCR	stim	marrow1	BCR	CD11b- Monocyte
Marrow1_06_BCR.fcs_spill_applied_CD11bhi Monocyte.txt	M1_06_BCR	stim	marrow1	BCR	CD11bhi Monocyte
Marrow1_06_BCR.fcs_spill_applied_CD11bmid Monocyte.txt	M1_06_BCR	stim	marrow1	BCR	CD11bmid Monocyte
Marrow1_06_BCR.fcs_spill_applied_CMP.txt	M1_06_BCR	stim	marrow1	BCR	CMP
Marrow1_06_BCR.fcs_spill_applied_Erythroblast.txt	M1_06_BCR	stim	marrow1	BCR	Erythroblast
Marrow1_06_BCR.fcs_spill_applied_GMP.txt	M1_06_BCR	stim	marrow1	BCR	GMP
Marrow1_06_BCR.fcs_spill_applied_HSC.txt	M1_06_BCR	stim	marrow1	BCR	HSC
Marrow1_06_BCR.fcs_spill_applied_Immature B.txt	M1_06_BCR	stim	marrow1	BCR	Immature B
Marrow1_06_BCR.fcs_spill_applied_Mature CD4+ T.txt	M1_06_BCR	stim	marrow1	BCR	Memory CD4+ T
Marrow1_06_BCR.fcs_spill_applied_Mature CD8+ T.txt	M1_06_BCR	stim	marrow1	BCR	Memory CD8+ T
Marrow1_06_BCR.fcs_spill_applied_Mature CD38lo B.txt	M1_06_BCR	stim	marrow1	BCR	Mature CD38lo B
Marrow1_06_BCR.fcs_spill_applied_Mature CD38mid B.txt	M1_06_BCR	stim	marrow1	BCR	Mature CD38mid B
Marrow1_06_BCR.fcs_spill_applied_Megakaryocyte.txt	M1_06_BCR	stim	marrow1	BCR	Megakaryocyte
Marrow1_06_BCR.fcs_spill_applied_MEP.txt	M1_06_BCR	stim	marrow1	BCR	MEP
Marrow1_06_BCR.fcs_spill_applied_MPP.txt	M1_06_BCR	stim	marrow1	BCR	MPP
Marrow1_06_BCR.fcs_spill_applied_Myelocyte.txt	M1_06_BCR	stim	marrow1	BCR	Myelocyte
Marrow1_06_BCR.fcs_spill_applied_Naive CD4+ T.txt	M1_06_BCR	stim	marrow1	BCR	Naive CD4+ T
Marrow1_06_BCR.fcs_spill_applied_Naive CD8+ T.txt	M1_06_BCR	stim	marrow1	BCR	Naive CD8+ T
Marrow1_06_BCR.fcs_spill_applied_NK.txt	M1_06_BCR	stim	marrow1	BCR	NK
Marrow1_06_BCR.fcs_spill_applied_Plasma cell.txt	M1_06_BCR	stim	marrow1	BCR	Plasma cell
Marrow1_06_BCR.fcs_spill_applied_Plasmacytoid DC.txt	M1_06_BCR	stim	marrow1	BCR	Plasmacytoid DC
Marrow1_06_BCR.fcs_spill_applied_Platelet.txt	M1_06_BCR	stim	marrow1	BCR	Platelet
Marrow1_06_BCR.fcs_spill_applied_Pre-B I.txt	M1_06_BCR	stim	marrow1	BCR	Pre-B I
Marrow1_06_BCR.fcs_spill_applied_Pre-B II.txt	M1_06_BCR	stim	marrow1	BCR	Pre-B II
Marrow1_07_Flt3L.fcs_spill_applied_CD11b- Monocyte.txt	M1_07_Flt3L	stim	marrow1	Flt3L	CD11b- Monocyte
Marrow1_07_Flt3L.fcs_spill_applied_CD11bhi Monocyte.txt	M1_07_Flt3L	stim	marrow1	Flt3L	CD11bhi Monocyte
Marrow1_07_Flt3L.fcs_spill_applied_CD11bmid Monocyte.txt	M1_07_Flt3L	stim	marrow1	Flt3L	CD11bmid Monocyte
Marrow1_07_Flt3L.fcs_spill_applied_CMP.txt	M1_07_Flt3L	stim	marrow1	Flt3L	CMP
Marrow1_07_Flt3L.fcs_spill_applied_Erythroblast.txt	M1_07_Flt3L	stim	marrow1	Flt3L	Erythroblast
Marrow1_07_Flt3L.fcs_spill_applied_GMP.txt	M1_07_Flt3L	stim	marrow1	Flt3L	GMP
Marrow1_07_Flt3L.fcs_spill_applied_HSC.txt	M1_07_Flt3L	stim	marrow1	Flt3L	HSC
Marrow1_07_Flt3L.fcs_spill_applied_Immature B.txt	M1_07_Flt3L	stim	marrow1	Flt3L	Immature B
Marrow1_07_Flt3L.fcs_spill_applied_Mature CD4+ T.txt	M1_07_Flt3L	stim	marrow1	Flt3L	Memory CD4+ T
Marrow1_07_Flt3L.fcs_spill_applied_Mature CD8+ T.txt	M1_07_Flt3L	stim	marrow1	Flt3L	Memory CD8+ T
Marrow1_07_Flt3L.fcs_spill_applied_Mature CD38lo B.txt	M1_07_Flt3L	stim	marrow1	Flt3L	Mature CD38lo B
Marrow1_07_Flt3L.fcs_spill_applied_Mature CD38mid B.txt	M1_07_Flt3L	stim	marrow1	Flt3L	Mature CD38mid B
Marrow1_07_Flt3L.fcs_spill_applied_Megakaryocyte.txt	M1_07_Flt3L	stim	marrow1	Flt3L	Megakaryocyte
Marrow1_07_Flt3L.fcs_spill_applied_MEP.txt	M1_07_Flt3L	stim	marrow1	Flt3L	MEP
Marrow1_07_Flt3L.fcs_spill_applied_MPP.txt	M1_07_Flt3L	stim	marrow1	Flt3L	MPP
Marrow1_07_Flt3L.fcs_spill_applied_Myelocyte.txt	M1_07_Flt3L	stim	marrow1	Flt3L	Myelocyte
Marrow1_07_Flt3L.fcs_spill_applied_Naive CD4+ T.txt	M1_07_Flt3L	stim	marrow1	Flt3L	Naive CD4+ T
Marrow1_07_Flt3L.fcs_spill_applied_Naive CD8+ T.txt	M1_07_Flt3L	stim	marrow1	Flt3L	Naive CD8+ T
Marrow1_07_Flt3L.fcs_spill_applied_NK.txt	M1_07_Flt3L	stim	marrow1	Flt3L	NK
Marrow1_07_Flt3L.fcs_spill_applied_Plasma cell.txt	M1_07_Flt3L	stim	marrow1	Flt3L	Plasma cell
Marrow1_07_Flt3L.fcs_spill_applied_Plasmacytoid DC.txt	M1_07_Flt3L	stim	marrow1	Flt3L	Plasmacytoid DC
Marrow1_07_Flt3L.fcs_spill_applied_Platelet.txt	M1_07_Flt3L	stim	marrow1	Flt3L	Platelet
Marrow1_07_Flt3L.fcs_spill_applied_Pre-B I.txt	M1_07_Flt3L	stim	marrow1	Flt3L	Pre-B I
Marrow1_07_Flt3L.fcs_spill_applied_Pre-B II.txt	M1_07_Flt3L	stim	marrow1	Flt3L	Pre-B II
Marrow1_08_GCSF.fcs_spill_applied_CD11b- Monocyte.txt	M1_08_GCSF	stim	marrow1	GCSF	CD11b- Monocyte
Marrow1_08_GCSF.fcs_spill_applied_CD11bhi Monocyte.txt	M1_08_GCSF	stim	marrow1	GCSF	CD11bhi Monocyte
Marrow1_08_GCSF.fcs_spill_applied_CD11bmid Monocyte.txt	M1_08_GCSF	stim	marrow1	GCSF	CD11bmid Monocyte
Marrow1_08_GCSF.fcs_spill_applied_CMP.txt	M1_08_GCSF	stim	marrow1	GCSF	CMP
Marrow1_08_GCSF.fcs_spill_applied_Erythroblast.txt	M1_08_GCSF	stim	marrow1	GCSF	Erythroblast
Marrow1_08_GCSF.fcs_spill_applied_GMP.txt	M1_08_GCSF	stim	marrow1	GCSF	GMP
Marrow1_08_GCSF.fcs_spill_applied_HSC.txt	M1_08_GCSF	stim	marrow1	GCSF	HSC
Marrow1_08_GCSF.fcs_spill_applied_Immature B.txt	M1_08_GCSF	stim	marrow1	GCSF	Immature B
Marrow1_08_GCSF.fcs_spill_applied_Mature CD4+ T.txt	M1_08_GCSF	stim	marrow1	GCSF	Memory CD4+ T
Marrow1_08_GCSF.fcs_spill_applied_Mature CD8+ T.txt	M1_08_GCSF	stim	marrow1	GCSF	Memory CD8+ T
Marrow1_08_GCSF.fcs_spill_applied_Mature CD38lo B.txt	M1_08_GCSF	stim	marrow1	GCSF	Mature CD38lo B
Marrow1_08_GCSF.fcs_spill_applied_Mature CD38mid B.txt	M1_08_GCSF	stim	marrow1	GCSF	Mature CD38mid B
Marrow1_08_GCSF.fcs_spill_applied_Megakaryocyte.txt	M1_08_GCSF	stim	marrow1	GCSF	Megakaryocyte
Marrow1_08_GCSF.fcs_spill_applied_MEP.txt	M1_08_GCSF	stim	marrow1	GCSF	MEP
Marrow1_08_GCSF.fcs_spill_applied_MPP.txt	M1_08_GCSF	stim	marrow1	GCSF	MPP
Marrow1_08_GCSF.fcs_spill_applied_Myelocyte.txt	M1_08_GCSF	stim	marrow1	GCSF	Myelocyte
Marrow1_08_GCSF.fcs_spill_applied_Naive CD4+ T.txt	M1_08_GCSF	stim	marrow1	GCSF	Naive CD4+ T
Marrow1_08_GCSF.fcs_spill_applied_Naive CD8+ T.txt	M1_08_GCSF	stim	marrow1	GCSF	Naive CD8+ T
Marrow1_08_GCSF.fcs_spill_applied_NK.txt	M1_08_GCSF	stim	marrow1	GCSF	NK
Marrow1_08_GCSF.fcs_spill_applied_Plasma cell.txt	M1_08_GCSF	stim	marrow1	GCSF	Plasma cell
Marrow1_08_GCSF.fcs_spill_applied_Plasmacytoid DC.txt	M1_08_GCSF	stim	marrow1	GCSF	Plasmacytoid DC
Marrow1_08_GCSF.fcs_spill_applied_Platelet.txt	M1_08_GCSF	stim	marrow1	GCSF	Platelet
Marrow1_08_GCSF.fcs_spill_applied_Pre-B I.txt	M1_08_GCSF	stim	marrow1	GCSF	Pre-B I
Marrow1_08_GCSF.fcs_spill_applied_Pre-B II.txt	M1_08_GCSF	stim	marrow1	GCSF	Pre-B II
Marrow1_09_GMCSF.fcs_spill_applied_CD11b- Monocyte.txt	M1_09_GMCSF	stim	marrow1	GMCSF	CD11b- Monocyte
Marrow1_09_GMCSF.fcs_spill_applied_CD11bhi Monocyte.txt	M1_09_GMCSF	stim	marrow1	GMCSF	CD11bhi Monocyte
Marrow1_09_GMCSF.fcs_spill_applied_CD11bmid Monocyte.txt	M1_09_GMCSF	stim	marrow1	GMCSF	CD11bmid Monocyte
Marrow1_09_GMCSF.fcs_spill_applied_CMP.txt	M1_09_GMCSF	stim	marrow1	GMCSF	CMP
Marrow1_09_GMCSF.fcs_spill_applied_Erythroblast.txt	M1_09_GMCSF	stim	marrow1	GMCSF	Erythroblast
Marrow1_09_GMCSF.fcs_spill_applied_GMP.txt	M1_09_GMCSF	stim	marrow1	GMCSF	GMP
Marrow1_09_GMCSF.fcs_spill_applied_HSC.txt	M1_09_GMCSF	stim	marrow1	GMCSF	HSC
Marrow1_09_GMCSF.fcs_spill_applied_Immature B.txt	M1_09_GMCSF	stim	marrow1	GMCSF	Immature B
Marrow1_09_GMCSF.fcs_spill_applied_Mature CD4+ T.txt	M1_09_GMCSF	stim	marrow1	GMCSF	Memory CD4+ T
Marrow1_09_GMCSF.fcs_spill_applied_Mature CD8+ T.txt	M1_09_GMCSF	stim	marrow1	GMCSF	Memory CD8+ T
Marrow1_09_GMCSF.fcs_spill_applied_Mature CD38lo B.txt	M1_09_GMCSF	stim	marrow1	GMCSF	Mature CD38lo B
Marrow1_09_GMCSF.fcs_spill_applied_Mature CD38mid B.txt	M1_09_GMCSF	stim	marrow1	GMCSF	Mature CD38mid B
Marrow1_09_GMCSF.fcs_spill_applied_Megakaryocyte.txt	M1_09_GMCSF	stim	marrow1	GMCSF	Megakaryocyte
Marrow1_09_GMCSF.fcs_spill_applied_MEP.txt	M1_09_GMCSF	stim	marrow1	GMCSF	MEP
Marrow1_09_GMCSF.fcs_spill_applied_MPP.txt	M1_09_GMCSF	stim	marrow1	GMCSF	MPP
Marrow1_09_GMCSF.fcs_spill_applied_Myelocyte.txt	M1_09_GMCSF	stim	marrow1	GMCSF	Myelocyte
Marrow1_09_GMCSF.fcs_spill_applied_Naive CD4+ T.txt	M1_09_GMCSF	stim	marrow1	GMCSF	Naive CD4+ T
Marrow1_09_GMCSF.fcs_spill_applied_Naive CD8+ T.txt	M1_09_GMCSF	stim	marrow1	GMCSF	Naive CD8+ T
Marrow1_09_GMCSF.fcs_spill_applied_NK.txt	M1_09_GMCSF	stim	marrow1	GMCSF	NK
Marrow1_09_GMCSF.fcs_spill_applied_Plasma cell.txt	M1_09_GMCSF	stim	marrow1	GMCSF	Plasma cell
Marrow1_09_GMCSF.fcs_spill_applied_Plasmacytoid DC.txt	M1_09_GMCSF	stim	marrow1	GMCSF	Plasmacytoid DC
Marrow1_09_GMCSF.fcs_spill_applied_Platelet.txt	M1_09_GMCSF	stim	marrow1	GMCSF	Platelet
